"year";"venue";"countryname";"artist";"song";"runningOrder";"placed";"placedJury";"placedTelevote";"pointsJury";"pointsTelevote";"youtubeLink";"appleMusicLink";"spotifyLink"
1960;"Royal Festival Hall";"United Kingdom";"Bryan Johnson";"Looking High, High, High";1;2;2;NULL;25;NULL;"https://youtu.be/HZCa_yima7w?si=wb_1tksdVFIo3kWn";"https://music.apple.com/gb/album/looking-high-high-high/831982884?i=831982903";"https://open.spotify.com/track/0nYj9GfRDlR0LZRvt69Zcg?si=4b4762f99e514d54"
1960;"Royal Festival Hall";"Sweden";"Siw Malmkvist";"Alla andra får varann";2;8;8;NULL;4;NULL;"https://youtu.be/Vb8o-fBkXnA?si=lmK9_-dAINPMoQ-A";NULL;NULL
1960;"Royal Festival Hall";"Luxembourg";"Camillo Felgen";"So laang we's du do bast";3;10;10;NULL;1;NULL;"https://youtu.be/csoaoaVg_I8?si=n4LbpjiFbvDjo4iu";NULL;"https://open.spotify.com/track/2b8igdRH1x6lIjJd4IUGE7?si=abf0edd858f5443b"
1960;"Royal Festival Hall";"Denmark";"Katy Bødtger";"Det var en yndig tid";4;8;8;NULL;4;NULL;"https://youtu.be/LCixvefxOAc?si=DOM-pjCihJUqxYjG";"https://music.apple.com/gb/album/det-var-en-yndig-tid/440260601?i=440260604";"https://open.spotify.com/track/490Aq1ZHViIPWSsCJG6MAc?si=6c731391e9b445c5"
1960;"Royal Festival Hall";"Belgium";"Fud Leclerc";"Mon amour pour toi";5;5;5;NULL;9;NULL;"https://youtu.be/byD35ZhNeI8?si=7GB9SBcUtRhp1lAp";NULL;"https://open.spotify.com/track/2U0k7sc8lCBaFVmFkzhevp?si=3a7a169461264eeb"
1960;"Royal Festival Hall";"Norway";"Nora Brockstedt";"Voi-voi";6;4;4;NULL;11;NULL;"https://youtu.be/q70CwO8TI6s?si=E5no0iCX9r9Dc7_S";"https://music.apple.com/gb/album/voi-voi/965887666?i=965887836";"https://open.spotify.com/track/7h10Yr54xAEdnM19GBbtcz?si=a382691fa4f44f8c"
1960;"Royal Festival Hall";"Austria";"Harry Winter";"Du hast mich so fasziniert";7;6;6;NULL;6;NULL;"https://youtu.be/wSdNep2GPUE?si=xXLeKKlB6dbml2q7";NULL;"https://open.spotify.com/track/4mOfSR11z0ViIKAIqxymW7?si=05943c7b8be349ee"
1960;"Royal Festival Hall";"Monaco";"François Deguelt";"Ce soir-là";8;3;3;NULL;15;NULL;"https://youtu.be/AMi5qpBbSVw?si=G5RC3OmOUpZQMrgu";"https://music.apple.com/gb/album/ce-soir-l%C3%A0-remasteris%C3%A9-en-2019/1471669897?i=1471669912";"https://open.spotify.com/track/2FHdxkG6hZrYoBjasGJx9R?si=877bbba515c6476c"
1960;"Royal Festival Hall";"Switzerland";"Anita Traversi";"Cielo e terra";9;7;7;NULL;5;NULL;"https://youtu.be/wQFa5bcRXUE?si=XdR9g6T4x5bBtTVY";"https://music.apple.com/gb/album/cielo-e-terra/1586707420?i=1586707443";"https://open.spotify.com/track/4srnL6rMLR8SD50IlZFOMW?si=053fd6235a74483c"
1960;"Royal Festival Hall";"Netherlands";"Rudi Carrell";"Wat een geluk";10;9;9;NULL;2;NULL;"https://youtu.be/eLx8spP9XwE?si=hvywbecCKEP85TBo";"https://music.apple.com/gb/album/wat-een-geluk/631134643?i=631136187";"https://open.spotify.com/track/5sGXjyFzCaXVr3hveCpq2O?si=bdb3331dd05043eb"
1960;"Royal Festival Hall";"Germany";"Wyn Hoop";"Bonne nuit ma chérie";11;4;4;NULL;11;NULL;"https://youtu.be/5MzOUfAl_lw?si=2YZkk7RRbsfkF1AS";NULL;"https://open.spotify.com/track/7JVj2i6ksSGlvoLz4LAyEu?si=38a9dead29614f67"
1960;"Royal Festival Hall";"Italy";"Renato Rascel";"Romantica";12;7;7;NULL;5;NULL;"https://youtu.be/v09rRFppOzk?si=nI1lv7nZ3k2A5bPe";"https://music.apple.com/gb/album/romantica/875694734?i=875694735";"https://open.spotify.com/track/1dPhTnjWdaZHRA5dGzFasj?si=8295f708a55441f7"
1960;"Royal Festival Hall";"France";"Jacqueline Boyer";"Tom Pillibi";13;1;1;NULL;32;NULL;"https://youtu.be/Cesfh_Otp_o?si=juBzixmbAaN5WX1v";"https://music.apple.com/gb/album/tom-pillibi/1145419391?i=1145419639";"https://open.spotify.com/track/3fZIQ0sdsy7u7YDmOpqbxS?si=f4b18e31b38041c5"
