"year";"venue";"countryname";"artist";"song";"runningOrder";"placed";"placedJury";"placedTelevote";"pointsJury";"pointsTelevote";"youtubeLink";"appleMusicLink";"spotifyLink"
1965;"Sala di Concerto della RAI";"Netherlands";"Conny Vandenbos";"'T is genoeg";1;11;11;;5;;"https://youtu.be/A3e6RPue-WI?si=9p96LeNxmxljgLn4";"https://music.apple.com/gb/album/t-is-genoeg/1215327801?i=1215327814";
1965;"Sala di Concerto della RAI";"United Kingdom";"Kathy Kirby";"I Belong";2;2;2;;26;;"https://youtu.be/OeDI52bdntQ?si=hlkVmJlyhVo4cN3-";"https://music.apple.com/gb/album/i-belong-eurovision/519099525?i=519100181";"https://open.spotify.com/track/738wY8ZUi6SV9Qazry0YKs?si=ad7a5d80b9be4de7"
1965;"Sala di Concerto della RAI";"Spain";"Conchita Bautista";"Qué bueno, qué bueno";3;15;15;;0;;"https://youtu.be/Ax3Gr8FDeaw?si=rIqzDybC10A_ufAV";"https://music.apple.com/gb/album/que-bueno-que-bueno/250464281?i=250464461";"https://open.spotify.com/track/6ojK3fWtv67fPP3yMti3ZC?si=36ba9239f7a948d4"
1965;"Sala di Concerto della RAI";"Ireland";"Butch Moore";"I'm Walking the Streets in the Rain";4;6;6;;11;;"https://youtu.be/6RVo0MD9rB8?si=p1QKzFTo7EjiPH5P";"https://music.apple.com/gb/album/walking-the-streets-in-the-rain/1439348371?i=1439348498";"https://open.spotify.com/track/6AMp6XaDKSrUyBqhvUHpIx?si=6322fd1508454513"
1965;"Sala di Concerto della RAI";"Germany";"Ulla Wiesner";"Paradies, wo bist du?";5;15;15;;0;;"https://youtu.be/7fNKL8aEUDg?si=HJsA4O6uiuuqlkm2";;
1965;"Sala di Concerto della RAI";"Austria";"Udo Jürgens";"Sag ihr, ich lass sie grüßen";6;4;4;;16;;"https://youtu.be/QE4IcCql8QA?si=18QmT_p1PfUJ-ZaF";"https://music.apple.com/gb/album/sag-ihr-ich-la%C3%9F-sie-gr%C3%BC%C3%9Fen/250509161?i=250509241";"https://open.spotify.com/track/7aacNMSobUYIDPk5hot0zZ?si=8d85058059d04c69"
1965;"Sala di Concerto della RAI";"Norway";"Kirsti Sparboe";"Karusell";7;13;13;;1;;"https://youtu.be/7r_wetdKq1w?si=DnZQyluYfLyLQoec";"https://music.apple.com/gb/album/karusell/297209884?i=297210003";"https://open.spotify.com/track/20XUJu6LqjZsDBpmOmC7fY?si=4f9a33a518c84ace"
1965;"Sala di Concerto della RAI";"Belgium";"Lize Marke";"Als het weer lente is";8;15;15;;0;;"https://youtu.be/fChcH7yu3Qc?si=B7ZopwVl-gJ7WcDg";;
1965;"Sala di Concerto della RAI";"Monaco";"Marjorie Noël";"Va dire à l'amour";9;9;9;;7;;"https://youtu.be/VECQD6-eDg4?si=xsZCpbawOPQSQ8sC";"https://music.apple.com/gb/album/va-dire-a-lamour/1679210300?i=1679210306";"https://open.spotify.com/track/5RHxcRrVMHewctZld43aVD?si=e18ada3042ff4771"
1965;"Sala di Concerto della RAI";"Sweden";"Ingvar Wixell";"Annorstädes Vals";10;10;10;;6;;"https://youtu.be/NrPiw8gILOY?si=LcmCPxdv9mdJLW-H";"https://music.apple.com/gb/album/annorst%C3%A4des-vals/806737989?i=806738439";"https://open.spotify.com/track/3B1QZcT1mnQQKknSTSjt8e?si=4cabe2c833cc4d90"
